93,Afghanistan,0.1704
9375,Afghanistan Cellular+AC0-AT,0.1704
9370,Afghanistan Cellular+AC0-AWCC,0.12495
9376,Afghanistan Cellular+AC0-Areeba,0.1008
9377,Afghanistan Cellular+AC0-Areeba,0.1008
9378,Afghanistan Cellular+AC0-Etisalat,0.11393
937,Afghanistan Cellular+AC0-Others,0.126
9372,Afghanistan Cellular+AC0-Roshan,0.13125
9379,Afghanistan Cellular+AC0-Roshan,0.13125
355,Albania,0.10595
35568,Albania Cellular+AC0-AMC,0.22586
35567,Albania Cellular+AC0-Eagle,0.2939
35566,Albania Cellular+AC0-Plus,0.28655
35569,Albania Cellular+AC0-Vodafone,0.13682
521333380,Mexico Cellular EA/MGM Iusacel,0.02964
521333552,Mexico Cellular EA/MGM Iusacel,0.02964
521333555,Mexico Cellular EA/MGM Iusacel,0.02964
521333556,Mexico Cellular EA/MGM Iusacel,0.02964
521333559,Mexico Cellular EA/MGM Iusacel,0.02964
521333569,Mexico Cellular EA/MGM Iusacel,0.02964
521333570,Mexico Cellular EA/MGM Iusacel,0.02964
521333576,Mexico Cellular EA/MGM Iusacel,0.02964
521333577,Mexico Cellular EA/MGM Iusacel,0.02964
521333578,Mexico Cellular EA/MGM Iusacel,0.02964
521333579,Mexico Cellular EA/MGM Iusacel,0.02964
521333580,Mexico Cellular EA/MGM Iusacel,0.02964
521333581,Mexico Cellular EA/MGM Iusacel,0.02964
521333582,Mexico Cellular EA/MGM Iusacel,0.02964
521333584,Mexico Cellular EA/MGM Iusacel,0.02964
521333588,Mexico Cellular EA/MGM Iusacel,0.02964
521333589,Mexico Cellular EA/MGM Iusacel,0.02964
521333590,Mexico Cellular EA/MGM Iusacel,0.02964
521333661,Mexico Cellular EA/MGM Iusacel,0.02964
521333676,Mexico Cellular EA/MGM Iusacel,0.02964
521333749,Mexico Cellular EA/MGM Iusacel,0.02964
521333874,Mexico Cellular EA/MGM Iusacel,0.02964
521333899,Mexico Cellular EA/MGM Iusacel,0.02964
521333900,Mexico Cellular EA/MGM Iusacel,0.02964
521334593,Mexico Cellular EA/MGM Iusacel,0.02964
5213411050,Mexico Cellular EA/MGM Iusacel,0.02964
5213411051,Mexico Cellular EA/MGM Iusacel,0.02964
5213411052,Mexico Cellular EA/MGM Iusacel,0.02964
5213411053,Mexico Cellular EA/MGM Iusacel,0.02964
5213411054,Mexico Cellular EA/MGM Iusacel,0.02964
521341113,Mexico Cellular EA/MGM Iusacel,0.02964
521341120,Mexico Cellular EA/MGM Iusacel,0.02964
521341430,Mexico Cellular EA/MGM Iusacel,0.02964
521341432,Mexico Cellular EA/MGM Iusacel,0.02964
521341438,Mexico Cellular EA/MGM Iusacel,0.02964
521341593,Mexico Cellular EA/MGM Iusacel,0.02964
5213511060,Mexico Cellular EA/MGM Iusacel,0.02964
5213511061,Mexico Cellular EA/MGM Iusacel,0.02964
5213511062,Mexico Cellular EA/MGM Iusacel,0.02964
5213511063,Mexico Cellular EA/MGM Iusacel,0.02964
5213511064,Mexico Cellular EA/MGM Iusacel,0.02964
521351110,Mexico Cellular EA/MGM Iusacel,0.02964
521351123,Mexico Cellular EA/MGM Iusacel,0.02964
521351510,Mexico Cellular EA/MGM Iusacel,0.02964
5213515135,Mexico Cellular EA/MGM Iusacel,0.02964
5213515136,Mexico Cellular EA/MGM Iusacel,0.02964
5213515137,Mexico Cellular EA/MGM Iusacel,0.02964
5213515138,Mexico Cellular EA/MGM Iusacel,0.02964
521351518,Mexico Cellular EA/MGM Iusacel,0.02964
521351547,Mexico Cellular EA/MGM Iusacel,0.02964
5213521020,Mexico Cellular EA/MGM Iusacel,0.02964
5213521021,Mexico Cellular EA/MGM Iusacel,0.02964
5213521022,Mexico Cellular EA/MGM Iusacel,0.02964
5213521023,Mexico Cellular EA/MGM Iusacel,0.02964
5213521024,Mexico Cellular EA/MGM Iusacel,0.02964
521352115,Mexico Cellular EA/MGM Iusacel,0.02964
521352118,Mexico Cellular EA/MGM Iusacel,0.02964
521352121,Mexico Cellular EA/MGM Iusacel,0.02964
521352501,Mexico Cellular EA/MGM Iusacel,0.02964
521352527,Mexico Cellular EA/MGM Iusacel,0.02964
521352590,Mexico Cellular EA/MGM Iusacel,0.02964
521352593,Mexico Cellular EA/MGM Iusacel,0.02964
5213741070,Mexico Cellular EA/MGM Iusacel,0.02964
5213781060,Mexico Cellular EA/MGM Iusacel,0.02964
5213781061,Mexico Cellular EA/MGM Iusacel,0.02964
5213781062,Mexico Cellular EA/MGM Iusacel,0.02964
5213781063,Mexico Cellular EA/MGM Iusacel,0.02964
5213781064,Mexico Cellular EA/MGM Iusacel,0.02964
5213787829,Mexico Cellular EA/MGM Iusacel,0.02964
5213787880,Mexico Cellular EA/MGM Iusacel,0.02964
5213787886,Mexico Cellular EA/MGM Iusacel,0.02964
5213787887,Mexico Cellular EA/MGM Iusacel,0.02964
5213921020,Mexico Cellular EA/MGM Iusacel,0.02964
5213921021,Mexico Cellular EA/MGM Iusacel,0.02964
5213921022,Mexico Cellular EA/MGM Iusacel,0.02964
5213921023,Mexico Cellular EA/MGM Iusacel,0.02964
5213921024,Mexico Cellular EA/MGM Iusacel,0.02964
521392108,Mexico Cellular EA/MGM Iusacel,0.02964
5213921110,Mexico Cellular EA/MGM Iusacel,0.02964
5213921111,Mexico Cellular EA/MGM Iusacel,0.02964
5213921112,Mexico Cellular EA/MGM Iusacel,0.02964
5213921113,Mexico Cellular EA/MGM Iusacel,0.02964
5213921114,Mexico Cellular EA/MGM Iusacel,0.02964
5213921115,Mexico Cellular EA/MGM Iusacel,0.02964
5213921116,Mexico Cellular EA/MGM Iusacel,0.02964
5213921117,Mexico Cellular EA/MGM Iusacel,0.02964
521392926,Mexico Cellular EA/MGM Iusacel,0.02964
5213929291,Mexico Cellular EA/MGM Iusacel,0.02964
5213929292,Mexico Cellular EA/MGM Iusacel,0.02964
5213929293,Mexico Cellular EA/MGM Iusacel,0.02964
5213929294,Mexico Cellular EA/MGM Iusacel,0.02964
5213929295,Mexico Cellular EA/MGM Iusacel,0.02964
5213931020,Mexico Cellular EA/MGM Iusacel,0.02964
5213931021,Mexico Cellular EA/MGM Iusacel,0.02964
5213931022,Mexico Cellular EA/MGM Iusacel,0.02964
5213931023,Mexico Cellular EA/MGM Iusacel,0.02964
5213931024,Mexico Cellular EA/MGM Iusacel,0.02964
521393103,Mexico Cellular EA/MGM Iusacel,0.02964
521393108,Mexico Cellular EA/MGM Iusacel,0.02964
5213939340,Mexico Cellular EA/MGM Iusacel,0.02964
5213939341,Mexico Cellular EA/MGM Iusacel,0.02964
5213939342,Mexico Cellular EA/MGM Iusacel,0.02964
5213939343,Mexico Cellular EA/MGM Iusacel,0.02964
5213939344,Mexico Cellular EA/MGM Iusacel,0.02964
5213939345,Mexico Cellular EA/MGM Iusacel,0.02964
5213939346,Mexico Cellular EA/MGM Iusacel,0.02964
5213939348,Mexico Cellular EA/MGM Iusacel,0.02964
5213939349,Mexico Cellular EA/MGM Iusacel,0.02964
521393939,Mexico Cellular EA/MGM Iusacel,0.02964
521415103,Mexico Cellular EA/MGM Iusacel,0.02964
5214151040,Mexico Cellular EA/MGM Iusacel,0.02964
5214151041,Mexico Cellular EA/MGM Iusacel,0.02964
5214151042,Mexico Cellular EA/MGM Iusacel,0.02964
5214151043,Mexico Cellular EA/MGM Iusacel,0.02964
5214151044,Mexico Cellular EA/MGM Iusacel,0.02964
521415105,Mexico Cellular EA/MGM Iusacel,0.02964
521415107,Mexico Cellular EA/MGM Iusacel,0.02964
521415112,Mexico Cellular EA/MGM Iusacel,0.02964
521415153,Mexico Cellular EA/MGM Iusacel,0.02964
521415593,Mexico Cellular EA/MGM Iusacel,0.02964
5214271070,Mexico Cellular EA/MGM Iusacel,0.02964
5214271071,Mexico Cellular EA/MGM Iusacel,0.02964
5214271072,Mexico Cellular EA/MGM Iusacel,0.02964
5214271073,Mexico Cellular EA/MGM Iusacel,0.02964
5214271074,Mexico Cellular EA/MGM Iusacel,0.02964
521427110,Mexico Cellular EA/MGM Iusacel,0.02964
521427197,Mexico Cellular EA/MGM Iusacel,0.02964
521427271,Mexico Cellular EA/MGM Iusacel,0.02964
521427275,Mexico Cellular EA/MGM Iusacel,0.02964
5214272796,Mexico Cellular EA/MGM Iusacel,0.02964
5214272797,Mexico Cellular EA/MGM Iusacel,0.02964
521427306,Mexico Cellular EA/MGM Iusacel,0.02964
521434110,Mexico Cellular EA/MGM Iusacel,0.02964
521442108,Mexico Cellular EA/MGM Iusacel,0.02964
521442109,Mexico Cellular EA/MGM Iusacel,0.02964
521442114,Mexico Cellular EA/MGM Iusacel,0.02964
521442115,Mexico Cellular EA/MGM Iusacel,0.02964
521442132,Mexico Cellular EA/MGM Iusacel,0.02964
521442133,Mexico Cellular EA/MGM Iusacel,0.02964
521442134,Mexico Cellular EA/MGM Iusacel,0.02964
521442173,Mexico Cellular EA/MGM Iusacel,0.02964
521442180,Mexico Cellular EA/MGM Iusacel,0.02964
521442184,Mexico Cellular EA/MGM Iusacel,0.02964
521442188,Mexico Cellular EA/MGM Iusacel,0.02964
521442189,Mexico Cellular EA/MGM Iusacel,0.02964
521442197,Mexico Cellular EA/MGM Iusacel,0.02964
521442201,Mexico Cellular EA/MGM Iusacel,0.02964
521442202,Mexico Cellular EA/MGM Iusacel,0.02964
521442208,Mexico Cellular EA/MGM Iusacel,0.02964
521442233,Mexico Cellular EA/MGM Iusacel,0.02964
521442239,Mexico Cellular EA/MGM Iusacel,0.02964
521442247,Mexico Cellular EA/MGM Iusacel,0.02964
521442255,Mexico Cellular EA/MGM Iusacel,0.02964
521442258,Mexico Cellular EA/MGM Iusacel,0.02964
521442259,Mexico Cellular EA/MGM Iusacel,0.02964
521442297,Mexico Cellular EA/MGM Iusacel,0.02964
521442311,Mexico Cellular EA/MGM Iusacel,0.02964
521442326,Mexico Cellular EA/MGM Iusacel,0.02964
521442354,Mexico Cellular EA/MGM Iusacel,0.02964
5214423540,Mexico Cellular EA/MGM Iusacel,0.02964
5214423541,Mexico Cellular EA/MGM Iusacel,0.02964
5214423542,Mexico Cellular EA/MGM Iusacel,0.02964
5214423543,Mexico Cellular EA/MGM Iusacel,0.02964
5214423544,Mexico Cellular EA/MGM Iusacel,0.02964
521442389,Mexico Cellular EA/MGM Iusacel,0.02964
521442405,Mexico Cellular EA/MGM Iusacel,0.02964
521442481,Mexico Cellular EA/MGM Iusacel,0.02964
521442482,Mexico Cellular EA/MGM Iusacel,0.02964
521442593,Mexico Cellular EA/MGM Iusacel,0.02964
5214431140,Mexico Cellular EA/MGM Iusacel,0.02964
5214431141,Mexico Cellular EA/MGM Iusacel,0.02964
5214431142,Mexico Cellular EA/MGM Iusacel,0.02964
5214431143,Mexico Cellular EA/MGM Iusacel,0.02964
5214431144,Mexico Cellular EA/MGM Iusacel,0.02964
5214431145,Mexico Cellular EA/MGM Iusacel,0.02964
5214431146,Mexico Cellular EA/MGM Iusacel,0.02964
5214431147,Mexico Cellular EA/MGM Iusacel,0.02964
5214431148,Mexico Cellular EA/MGM Iusacel,0.02964
521443124,Mexico Cellular EA/MGM Iusacel,0.02964
521443125,Mexico Cellular EA/MGM Iusacel,0.02964
521443154,Mexico Cellular EA/MGM Iusacel,0.02964
521443177,Mexico Cellular EA/MGM Iusacel,0.02964
521443178,Mexico Cellular EA/MGM Iusacel,0.02964
521443203,Mexico Cellular EA/MGM Iusacel,0.02964
521443215,Mexico Cellular EA/MGM Iusacel,0.02964
521443231,Mexico Cellular EA/MGM Iusacel,0.02964
521443235,Mexico Cellular EA/MGM Iusacel,0.02964
521443263,Mexico Cellular EA/MGM Iusacel,0.02964
521443305,Mexico Cellular EA/MGM Iusacel,0.02964
521443307,Mexico Cellular EA/MGM Iusacel,0.02964
521443309,Mexico Cellular EA/MGM Iusacel,0.02964
521443311,Mexico Cellular EA/MGM Iusacel,0.02964
521443329,Mexico Cellular EA/MGM Iusacel,0.02964
521443331,Mexico Cellular EA/MGM Iusacel,0.02964
521443332,Mexico Cellular EA/MGM Iusacel,0.02964
521443339,Mexico Cellular EA/MGM Iusacel,0.02964
521443340,Mexico Cellular EA/MGM Iusacel,0.02964
521443341,Mexico Cellular EA/MGM Iusacel,0.02964
521443343,Mexico Cellular EA/MGM Iusacel,0.02964
521443344,Mexico Cellular EA/MGM Iusacel,0.02964
521443346,Mexico Cellular EA/MGM Iusacel,0.02964
521443347,Mexico Cellular EA/MGM Iusacel,0.02964
521443350,Mexico Cellular EA/MGM Iusacel,0.02964
521443373,Mexico Cellular EA/MGM Iusacel,0.02964
521443374,Mexico Cellular EA/MGM Iusacel,0.02964
521443375,Mexico Cellular EA/MGM Iusacel,0.02964
521443432,Mexico Cellular EA/MGM Iusacel,0.02964
521443433,Mexico Cellular EA/MGM Iusacel,0.02964
521443440,Mexico Cellular EA/MGM Iusacel,0.02964
521443593,Mexico Cellular EA/MGM Iusacel,0.02964
521444103,Mexico Cellular EA/MGM Iusacel,0.02964
521444104,Mexico Cellular EA/MGM Iusacel,0.02964
521444106,Mexico Cellular EA/MGM Iusacel,0.02964
521444109,Mexico Cellular EA/MGM Iusacel,0.02964
521444120,Mexico Cellular EA/MGM Iusacel,0.02964
521444124,Mexico Cellular EA/MGM Iusacel,0.02964
521444132,Mexico Cellular EA/MGM Iusacel,0.02964
521444143,Mexico Cellular EA/MGM Iusacel,0.02964
521444160,Mexico Cellular EA/MGM Iusacel,0.02964
521444181,Mexico Cellular EA/MGM Iusacel,0.02964
5214441820,Mexico Cellular EA/MGM Iusacel,0.02964
5214441821,Mexico Cellular EA/MGM Iusacel,0.02964
5214441822,Mexico Cellular EA/MGM Iusacel,0.02964
5214441823,Mexico Cellular EA/MGM Iusacel,0.02964
5214441824,Mexico Cellular EA/MGM Iusacel,0.02964
521444186,Mexico Cellular EA/MGM Iusacel,0.02964
521444187,Mexico Cellular EA/MGM Iusacel,0.02964
521444199,Mexico Cellular EA/MGM Iusacel,0.02964
5214442150,Mexico Cellular EA/MGM Iusacel,0.02964
5214442151,Mexico Cellular EA/MGM Iusacel,0.02964
5214442152,Mexico Cellular EA/MGM Iusacel,0.02964
5214442153,Mexico Cellular EA/MGM Iusacel,0.02964
5214442154,Mexico Cellular EA/MGM Iusacel,0.02964
521444245,Mexico Cellular EA/MGM Iusacel,0.02964
521444495,Mexico Cellular EA/MGM Iusacel,0.02964
521444558,Mexico Cellular EA/MGM Iusacel,0.02964
521444580,Mexico Cellular EA/MGM Iusacel,0.02964
521444581,Mexico Cellular EA/MGM Iusacel,0.02964
521444582,Mexico Cellular EA/MGM Iusacel,0.02964
521444585,Mexico Cellular EA/MGM Iusacel,0.02964
521444589,Mexico Cellular EA/MGM Iusacel,0.02964
521444593,Mexico Cellular EA/MGM Iusacel,0.02964
521444657,Mexico Cellular EA/MGM Iusacel,0.02964
521444658,Mexico Cellular EA/MGM Iusacel,0.02964
521444828,Mexico Cellular EA/MGM Iusacel,0.02964
521444837,Mexico Cellular EA/MGM Iusacel,0.02964
521444840,Mexico Cellular EA/MGM Iusacel,0.02964
521444847,Mexico Cellular EA/MGM Iusacel,0.02964
521444848,Mexico Cellular EA/MGM Iusacel,0.02964
521444849,Mexico Cellular EA/MGM Iusacel,0.02964
521444850,Mexico Cellular EA/MGM Iusacel,0.02964
521444866,Mexico Cellular EA/MGM Iusacel,0.02964
521445107,Mexico Cellular EA/MGM Iusacel,0.02964
521445160,Mexico Cellular EA/MGM Iusacel,0.02964
521445161,Mexico Cellular EA/MGM Iusacel,0.02964
521445162,Mexico Cellular EA/MGM Iusacel,0.02964
521445163,Mexico Cellular EA/MGM Iusacel,0.02964
521445164,Mexico Cellular EA/MGM Iusacel,0.02964
521445165,Mexico Cellular EA/MGM Iusacel,0.02964
521445166,Mexico Cellular EA/MGM Iusacel,0.02964
521445167,Mexico Cellular EA/MGM Iusacel,0.02964
521445168,Mexico Cellular EA/MGM Iusacel,0.02964
521445169,Mexico Cellular EA/MGM Iusacel,0.02964
5214454560,Mexico Cellular EA/MGM Iusacel,0.02964
521445593,Mexico Cellular EA/MGM Iusacel,0.02964
521449121,Mexico Cellular EA/MGM Iusacel,0.02964
521449124,Mexico Cellular EA/MGM Iusacel,0.02964
5214491240,Mexico Cellular EA/MGM Iusacel,0.02964
5214491241,Mexico Cellular EA/MGM Iusacel,0.02964
5214491242,Mexico Cellular EA/MGM Iusacel,0.02964
5214491243,Mexico Cellular EA/MGM Iusacel,0.02964
5214491244,Mexico Cellular EA/MGM Iusacel,0.02964
5214491245,Mexico Cellular EA/MGM Iusacel,0.02964
5214491246,Mexico Cellular EA/MGM Iusacel,0.02964
5214491247,Mexico Cellular EA/MGM Iusacel,0.02964
5214491248,Mexico Cellular EA/MGM Iusacel,0.02964
521449141,Mexico Cellular EA/MGM Iusacel,0.02964
521449144,Mexico Cellular EA/MGM Iusacel,0.02964
521449172,Mexico Cellular EA/MGM Iusacel,0.02964
521449184,Mexico Cellular EA/MGM Iusacel,0.02964
521449187,Mexico Cellular EA/MGM Iusacel,0.02964
521449228,Mexico Cellular EA/MGM Iusacel,0.02964
5214492520,Mexico Cellular EA/MGM Iusacel,0.02964
5214492521,Mexico Cellular EA/MGM Iusacel,0.02964
5214492522,Mexico Cellular EA/MGM Iusacel,0.02964
5214492523,Mexico Cellular EA/MGM Iusacel,0.02964
5214492524,Mexico Cellular EA/MGM Iusacel,0.02964
5214492525,Mexico Cellular EA/MGM Iusacel,0.02964
5214492526,Mexico Cellular EA/MGM Iusacel,0.02964
5214492527,Mexico Cellular EA/MGM Iusacel,0.02964
5214492528,Mexico Cellular EA/MGM Iusacel,0.02964
521449406,Mexico Cellular EA/MGM Iusacel,0.02964
521449463,Mexico Cellular EA/MGM Iusacel,0.02964
521449464,Mexico Cellular EA/MGM Iusacel,0.02964
521449465,Mexico Cellular EA/MGM Iusacel,0.02964
521449467,Mexico Cellular EA/MGM Iusacel,0.02964
521449496,Mexico Cellular EA/MGM Iusacel,0.02964
521449555,Mexico Cellular EA/MGM Iusacel,0.02964
521449557,Mexico Cellular EA/MGM Iusacel,0.02964
521449593,Mexico Cellular EA/MGM Iusacel,0.02964
521449769,Mexico Cellular EA/MGM Iusacel,0.02964
521449867,Mexico Cellular EA/MGM Iusacel,0.02964
521449868,Mexico Cellular EA/MGM Iusacel,0.02964
521449894,Mexico Cellular EA/MGM Iusacel,0.02964
521449895,Mexico Cellular EA/MGM Iusacel,0.02964
521449896,Mexico Cellular EA/MGM Iusacel,0.02964
521449901,Mexico Cellular EA/MGM Iusacel,0.02964
521449903,Mexico Cellular EA/MGM Iusacel,0.02964
521449904,Mexico Cellular EA/MGM Iusacel,0.02964
521449919,Mexico Cellular EA/MGM Iusacel,0.02964
521449920,Mexico Cellular EA/MGM Iusacel,0.02964
521449950,Mexico Cellular EA/MGM Iusacel,0.02964
521449966,Mexico Cellular EA/MGM Iusacel,0.02964
5214521100,Mexico Cellular EA/MGM Iusacel,0.02964
5214521101,Mexico Cellular EA/MGM Iusacel,0.02964
5214521102,Mexico Cellular EA/MGM Iusacel,0.02964
5214521103,Mexico Cellular EA/MGM Iusacel,0.02964
5214521104,Mexico Cellular EA/MGM Iusacel,0.02964
521452124,Mexico Cellular EA/MGM Iusacel,0.02964
521452139,Mexico Cellular EA/MGM Iusacel,0.02964
521452142,Mexico Cellular EA/MGM Iusacel,0.02964
521452431,Mexico Cellular EA/MGM Iusacel,0.02964
521452432,Mexico Cellular EA/MGM Iusacel,0.02964
521452501,Mexico Cellular EA/MGM Iusacel,0.02964
521452504,Mexico Cellular EA/MGM Iusacel,0.02964
521452506,Mexico Cellular EA/MGM Iusacel,0.02964
521452522,Mexico Cellular EA/MGM Iusacel,0.02964
521452527,Mexico Cellular EA/MGM Iusacel,0.02964
521452593,Mexico Cellular EA/MGM Iusacel,0.02964
5214531060,Mexico Cellular EA/MGM Iusacel,0.02964
5214531061,Mexico Cellular EA/MGM Iusacel,0.02964
5214531062,Mexico Cellular EA/MGM Iusacel,0.02964
5214531063,Mexico Cellular EA/MGM Iusacel,0.02964
5214531064,Mexico Cellular EA/MGM Iusacel,0.02964
521453120,Mexico Cellular EA/MGM Iusacel,0.02964
521453124,Mexico Cellular EA/MGM Iusacel,0.02964
521453125,Mexico Cellular EA/MGM Iusacel,0.02964
521453538,Mexico Cellular EA/MGM Iusacel,0.02964
521453540,Mexico Cellular EA/MGM Iusacel,0.02964
521453541,Mexico Cellular EA/MGM Iusacel,0.02964
521453593,Mexico Cellular EA/MGM Iusacel,0.02964
521461102,Mexico Cellular EA/MGM Iusacel,0.02964
521461106,Mexico Cellular EA/MGM Iusacel,0.02964
521461113,Mexico Cellular EA/MGM Iusacel,0.02964
521461130,Mexico Cellular EA/MGM Iusacel,0.02964
5214611300,Mexico Cellular EA/MGM Iusacel,0.02964
5214611301,Mexico Cellular EA/MGM Iusacel,0.02964
5214611302,Mexico Cellular EA/MGM Iusacel,0.02964
5214611303,Mexico Cellular EA/MGM Iusacel,0.02964
5214611304,Mexico Cellular EA/MGM Iusacel,0.02964
521461131,Mexico Cellular EA/MGM Iusacel,0.02964
521461148,Mexico Cellular EA/MGM Iusacel,0.02964
521461197,Mexico Cellular EA/MGM Iusacel,0.02964
521461225,Mexico Cellular EA/MGM Iusacel,0.02964
521461230,Mexico Cellular EA/MGM Iusacel,0.02964
521461231,Mexico Cellular EA/MGM Iusacel,0.02964
521461232,Mexico Cellular EA/MGM Iusacel,0.02964
521461233,Mexico Cellular EA/MGM Iusacel,0.02964
521461234,Mexico Cellular EA/MGM Iusacel,0.02964
521461236,Mexico Cellular EA/MGM Iusacel,0.02964
521461593,Mexico Cellular EA/MGM Iusacel,0.02964
521461600,Mexico Cellular EA/MGM Iusacel,0.02964
521461610,Mexico Cellular EA/MGM Iusacel,0.02964
521461611,Mexico Cellular EA/MGM Iusacel,0.02964
521461612,Mexico Cellular EA/MGM Iusacel,0.02964
521461613,Mexico Cellular EA/MGM Iusacel,0.02964
521461614,Mexico Cellular EA/MGM Iusacel,0.02964
521461615,Mexico Cellular EA/MGM Iusacel,0.02964
521461616,Mexico Cellular EA/MGM Iusacel,0.02964
521461617,Mexico Cellular EA/MGM Iusacel,0.02964
521461618,Mexico Cellular EA/MGM Iusacel,0.02964
521461619,Mexico Cellular EA/MGM Iusacel,0.02964
521461679,Mexico Cellular EA/MGM Iusacel,0.02964
5214621220,Mexico Cellular EA/MGM Iusacel,0.02964
5214621221,Mexico Cellular EA/MGM Iusacel,0.02964
5214621222,Mexico Cellular EA/MGM Iusacel,0.02964
5214621223,Mexico Cellular EA/MGM Iusacel,0.02964
5214621224,Mexico Cellular EA/MGM Iusacel,0.02964
521462128,Mexico Cellular EA/MGM Iusacel,0.02964
521462142,Mexico Cellular EA/MGM Iusacel,0.02964
521462195,Mexico Cellular EA/MGM Iusacel,0.02964
521462196,Mexico Cellular EA/MGM Iusacel,0.02964
521462197,Mexico Cellular EA/MGM Iusacel,0.02964
521462198,Mexico Cellular EA/MGM Iusacel,0.02964
521462590,Mexico Cellular EA/MGM Iusacel,0.02964
521462593,Mexico Cellular EA/MGM Iusacel,0.02964
521462595,Mexico Cellular EA/MGM Iusacel,0.02964
521462599,Mexico Cellular EA/MGM Iusacel,0.02964
521462601,Mexico Cellular EA/MGM Iusacel,0.02964
521462620,Mexico Cellular EA/MGM Iusacel,0.02964
521462628,Mexico Cellular EA/MGM Iusacel,0.02964
521462629,Mexico Cellular EA/MGM Iusacel,0.02964
521462631,Mexico Cellular EA/MGM Iusacel,0.02964
521462653,Mexico Cellular EA/MGM Iusacel,0.02964
5214641040,Mexico Cellular EA/MGM Iusacel,0.02964
5214641041,Mexico Cellular EA/MGM Iusacel,0.02964
5214641042,Mexico Cellular EA/MGM Iusacel,0.02964
5214641043,Mexico Cellular EA/MGM Iusacel,0.02964
5214641044,Mexico Cellular EA/MGM Iusacel,0.02964
521464110,Mexico Cellular EA/MGM Iusacel,0.02964
521464135,Mexico Cellular EA/MGM Iusacel,0.02964
521464579,Mexico Cellular EA/MGM Iusacel,0.02964
521464593,Mexico Cellular EA/MGM Iusacel,0.02964
5214646445,Mexico Cellular EA/MGM Iusacel,0.02964
5214646446,Mexico Cellular EA/MGM Iusacel,0.02964
5214646448,Mexico Cellular EA/MGM Iusacel,0.02964
5214646449,Mexico Cellular EA/MGM Iusacel,0.02964
521464646,Mexico Cellular EA/MGM Iusacel,0.02964
521464650,Mexico Cellular EA/MGM Iusacel,0.02964
521468102,Mexico Cellular EA/MGM Iusacel,0.02964
521468106,Mexico Cellular EA/MGM Iusacel,0.02964
521468593,Mexico Cellular EA/MGM Iusacel,0.02964
521468682,Mexico Cellular EA/MGM Iusacel,0.02964
5214691040,Mexico Cellular EA/MGM Iusacel,0.02964
521469106,Mexico Cellular EA/MGM Iusacel,0.02964
521469628,Mexico Cellular EA/MGM Iusacel,0.02964
521472105,Mexico Cellular EA/MGM Iusacel,0.02964
521472106,Mexico Cellular EA/MGM Iusacel,0.02964
521472114,Mexico Cellular EA/MGM Iusacel,0.02964
5214725700,Mexico Cellular EA/MGM Iusacel,0.02964
5214725701,Mexico Cellular EA/MGM Iusacel,0.02964
5214725702,Mexico Cellular EA/MGM Iusacel,0.02964
5214725703,Mexico Cellular EA/MGM Iusacel,0.02964
5214725704,Mexico Cellular EA/MGM Iusacel,0.02964
521472593,Mexico Cellular EA/MGM Iusacel,0.02964
521472699,Mexico Cellular EA/MGM Iusacel,0.02964
521472726,Mexico Cellular EA/MGM Iusacel,0.02964
521472728,Mexico Cellular EA/MGM Iusacel,0.02964
521472729,Mexico Cellular EA/MGM Iusacel,0.02964
