All Destinations with 1/1 Billing Cycle except for Mexico (Mexico all with 60/60),,,,
,,,,
,,,,
,,,,
,,,,
Prefix,Destination Name,Rate(USD),Status,Effective From
1876787,Jamaica Mobile,0.1815,Decrease,1st June 2013
1876788,Jamaica Mobile,0.1815,Decrease,1st June 2013
1876789,Jamaica Mobile,0.1815,Decrease,1st June 2013
1876790,Jamaica Mobile,0.1815,Decrease,1st June 2013
1876791,Jamaica Mobile,0.1815,Decrease,1st June 2013
1876792,Jamaica Mobile,0.1815,Decrease,1st June 2013
1876793,Jamaica Mobile,0.1815,Decrease,1st June 2013
1876796,Jamaica Mobile,0.1815,Decrease,1st June 2013
1876797,Jamaica Mobile,0.1815,Decrease,1st June 2013
1876798,Jamaica Mobile,0.1815,Decrease,1st June 2013
1876799,Jamaica Mobile,0.1815,Decrease,1st June 2013
1876804,Jamaica Mobile,0.1815,Decrease,1st June 2013
1876805,Jamaica Mobile,0.1815,Decrease,1st June 2013
1876806,Jamaica Mobile,0.1815,Decrease,1st June 2013
1876807,Jamaica Mobile,0.1815,Decrease,1st June 2013
1876808,Jamaica Mobile,0.1815,Decrease,1st June 2013
1876809,Jamaica Mobile,0.1815,Decrease,1st June 2013
187682,Jamaica Mobile,0.1815,Decrease,1st June 2013
187683,Jamaica Mobile,0.1815,Decrease,1st June 2013
1876909,Jamaica Mobile,0.1815,Decrease,1st June 2013
1876919,Jamaica Mobile,0.1815,Decrease,1st June 2013
1876990,Jamaica Mobile,0.1815,Decrease,1st June 2013
1876995,Jamaica Mobile,0.1815,Decrease,1st June 2013
1876997,Jamaica Mobile,0.1815,Decrease,1st June 2013
1876999,Jamaica Mobile,0.1815,Decrease,1st June 2013
187624,Jamaica Oceanic Mobile,0.198,Decrease,1st June 2013
187625,Jamaica Oceanic Mobile,0.198,Decrease,1st June 2013
187626,Jamaica Oceanic Mobile,0.198,Decrease,1st June 2013
1876301,Jamaica Oceanic Mobile,0.198,Decrease,1st June 2013
1876302,Jamaica Oceanic Mobile,0.198,Decrease,1st June 2013
1876303,Jamaica Oceanic Mobile,0.198,Decrease,1st June 2013
1876304,Jamaica Oceanic Mobile,0.198,Decrease,1st June 2013
1876305,Jamaica Oceanic Mobile,0.198,Decrease,1st June 2013
1876306,Jamaica Oceanic Mobile,0.198,Decrease,1st June 2013
1876307,Jamaica Oceanic Mobile,0.198,Decrease,1st June 2013
1876308,Jamaica Oceanic Mobile,0.198,Decrease,1st June 2013
1876309,Jamaica Oceanic Mobile,0.198,Decrease,1st June 2013
187649,Jamaica Oceanic Mobile,0.198,Decrease,1st June 2013
1876520,Jamaica Oceanic Mobile,0.198,Decrease,1st June 2013
1876521,Jamaica Oceanic Mobile,0.198,Decrease,1st June 2013
1876522,Jamaica Oceanic Mobile,0.198,Decrease,1st June 2013
1876524,Jamaica Oceanic Mobile,0.198,Decrease,1st June 2013
1876527,Jamaica Oceanic Mobile,0.198,Decrease,1st June 2013
1876528,Jamaica Oceanic Mobile,0.198,Decrease,1st June 2013
1876529,Jamaica Oceanic Mobile,0.198,Decrease,1st June 2013
1876550,Jamaica Oceanic Mobile,0.198,Decrease,1st June 2013
1876551,Jamaica Oceanic Mobile,0.198,Decrease,1st June 2013
1876552,Jamaica Oceanic Mobile,0.198,Decrease,1st June 2013
1876553,Jamaica Oceanic Mobile,0.198,Decrease,1st June 2013
1876554,Jamaica Oceanic Mobile,0.198,Decrease,1st June 2013
1876556,Jamaica Oceanic Mobile,0.198,Decrease,1st June 2013
1876557,Jamaica Oceanic Mobile,0.198,Decrease,1st June 2013
1876558,Jamaica Oceanic Mobile,0.198,Decrease,1st June 2013
1876559,Jamaica Oceanic Mobile,0.198,Decrease,1st June 2013
187659,Jamaica Oceanic Mobile,0.198,Decrease,1st June 2013
1876,Jamaica Other,0.0709,Decrease,1st June 2013
8150,Japan Ip Phone,0.0466,Decrease,1st June 2013
813117,Japan Military,0.0269,Decrease,1st June 2013
816117,Japan Military,0.0269,Decrease,1st June 2013
8170,Japan Mobile,0.0887,Decrease,1st June 2013
8180,Japan Mobile,0.0887,Decrease,1st June 2013
8190,Japan Mobile,0.0887,Decrease,1st June 2013
81,Japan Other,0.026,Decrease,1st June 2013
813,Japan Tokyo,0.0254,Decrease,1st June 2013
8149,Japan Tokyo,0.0254,Decrease,1st June 2013
9626,Jordan Amman,0.082,No Change,1st June 2013
9627555,Jordan Fastlink Mobile,0.1062,Increase,8th June 2013
9627556,Jordan Fastlink Mobile,0.1062,Increase,8th June 2013
9627557,Jordan Fastlink Mobile,0.1062,Increase,8th June 2013
9627558,Jordan Fastlink Mobile,0.1062,Increase,8th June 2013
96279,Jordan Fastlink Mobile,0.1062,Increase,8th June 2013
96277,Jordan Mobilecom Mobile,0.1062,Increase,8th June 2013
962,Jordan Other,0.0834,No Change,1st June 2013
96278,Jordan Umniah Mobile,0.1056,No Change,1st June 2013
77272,Kazakhstan Almaty,0.0113,No Change,1st June 2013
77273,Kazakhstan Almaty,0.0113,No Change,1st June 2013
77172,Kazakhstan Astana,0.0113,No Change,1st June 2013
77212,Kazakhstan Karaganda,0.0113,No Change,1st June 2013
7705,Kazakhstan Kartel Mobile,0.1568,Increase,8th June 2013
7771,Kazakhstan Kartel Mobile,0.1568,Increase,8th June 2013
7776,Kazakhstan Kartel Mobile,0.1568,Increase,8th June 2013
7777,Kazakhstan Kartel Mobile,0.1568,Increase,8th June 2013
7701,Kazakhstan K-Cell Mobile,0.162,Decrease,1st June 2013
7702,Kazakhstan K-Cell Mobile,0.162,Decrease,1st June 2013
7775,Kazakhstan K-Cell Mobile,0.162,Decrease,1st June 2013
7778,Kazakhstan K-Cell Mobile,0.162,Decrease,1st June 2013
77112,Kazakhstan Metros,0.0406,Increase,8th June 2013
77122,Kazakhstan Metros,0.0406,Increase,8th June 2013
77132,Kazakhstan Metros,0.0406,Increase,8th June 2013
77142,Kazakhstan Metros,0.0406,Increase,8th June 2013
77152,Kazakhstan Metros,0.0406,Increase,8th June 2013
77162,Kazakhstan Metros,0.0406,Increase,8th June 2013
77182,Kazakhstan Metros,0.0406,Increase,8th June 2013
77232,Kazakhstan Metros,0.0406,Increase,8th June 2013
77242,Kazakhstan Metros,0.0406,Increase,8th June 2013
77252,Kazakhstan Metros,0.0406,Increase,8th June 2013
77262,Kazakhstan Metros,0.0406,Increase,8th June 2013
77282,Kazakhstan Metros,0.0406,Increase,8th June 2013
77292,Kazakhstan Metros,0.0406,Increase,8th June 2013
7700,Kazakhstan Mobile,0.0909,No Change,1st June 2013
7707,Kazakhstan Mobile,0.0909,No Change,1st June 2013
7747,Kazakhstan Mobile,0.0909,No Change,1st June 2013
771,Kazakhstan Other,0.0398,No Change,1st June 2013
772,Kazakhstan Other,0.0398,No Change,1st June 2013
776,Kazakhstan Other,0.0398,No Change,1st June 2013
254786,Kenya Airtel Mobile,0.104,No Change,1st June 2013
254787,Kenya Airtel Mobile,0.104,No Change,1st June 2013
254788,Kenya Airtel Mobile,0.104,No Change,1st June 2013
254789,Kenya Airtel Mobile,0.104,No Change,1st June 2013
25473,Kenya Airtel Mobile,0.104,No Change,1st June 2013
25420,Kenya Nairobi,0.1052,Increase,8th June 2013
25477,Kenya Orange Mobile,0.1135,Increase,8th June 2013
254,Kenya Other,0.1135,Increase,8th June 2013
254700,Kenya Safaricom Mobile,0.1052,Increase,8th June 2013
254701,Kenya Safaricom Mobile,0.1052,Increase,8th June 2013
254702,Kenya Safaricom Mobile,0.1052,Increase,8th June 2013
254703,Kenya Safaricom Mobile,0.1052,Increase,8th June 2013
254704,Kenya Safaricom Mobile,0.1052,Increase,8th June 2013
254705,Kenya Safaricom Mobile,0.1052,Increase,8th June 2013
254706,Kenya Safaricom Mobile,0.1052,Increase,8th June 2013
254707,Kenya Safaricom Mobile,0.1052,Increase,8th June 2013
254708,Kenya Safaricom Mobile,0.1052,Increase,8th June 2013
25471,Kenya Safaricom Mobile,0.1052,Increase,8th June 2013
25472,Kenya Safaricom Mobile,0.1052,Increase,8th June 2013
25475,Kenya Yu Mobile,0.1227,Increase,8th June 2013
686,Kiribati All Country,1.1924,No Change,1st June 2013
9655,Kuwait Mobile,0.0783,Decrease,1st June 2013
9656,Kuwait Mobile,0.0783,Decrease,1st June 2013
965,Kuwait Other,0.0783,Decrease,1st June 2013
9659,Kuwait Zain Mobile,0.0943,No Change,1st June 2013
99655,Kyrgyzstan Bimokom Mobile,0.096,Decrease,1st June 2013
996312,Kyrgyzstan Bishkek,0.0874,No Change,1st June 2013
99651,Kyrgyzstan Mobile,0.0867,Increase,8th June 2013
996543,Kyrgyzstan Mobile,0.0867,Increase,8th June 2013
996545,Kyrgyzstan Mobile,0.0867,Increase,8th June 2013
99656,Kyrgyzstan Mobile,0.0867,Increase,8th June 2013
99657,Kyrgyzstan Mobile,0.0867,Increase,8th June 2013
99670,Kyrgyzstan Nurtelecom Mobile,0.1233,No Change,1st June 2013
996,Kyrgyzstan Other,0.1289,Increase,8th June 2013
99677,Kyrgyzstan Sky Mobile,0.1233,No Change,1st June 2013
856,Laos All Country,0.0578,No Change,1st June 2013
371251,Latvia Bite Mobile,0.0529,Increase,8th June 2013
371277,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
371279,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712019,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
371206,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
371207,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712080,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712081,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712082,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712083,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712084,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712085,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712086,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712087,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712088,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712205,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712206,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712207,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712208,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712209,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
371221,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712239,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
371225,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712280,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712281,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712282,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712283,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712284,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712550,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712551,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712552,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712553,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712554,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712555,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712585,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712586,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712587,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712588,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712720,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712721,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712728,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712729,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
371273,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
371274,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
371275,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712760,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712761,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712762,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712763,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712764,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712765,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712766,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
3712767,Latvia Bite Mobile,0.0529,Decrease,1st June 2013
371202,Latvia Lmt Mobile,0.0529,Decrease,1st June 2013
3712200,Latvia Lmt Mobile,0.0529,Decrease,1st June 2013
3712201,Latvia Lmt Mobile,0.0529,Decrease,1st June 2013
3712202,Latvia Lmt Mobile,0.0529,Decrease,1st June 2013
3712203,Latvia Lmt Mobile,0.0529,Decrease,1st June 2013
3712204,Latvia Lmt Mobile,0.0529,Decrease,1st June 2013
371224,Latvia Lmt Mobile,0.0529,Decrease,1st June 2013
371254,Latvia Lmt Mobile,0.0529,Decrease,1st June 2013
3712556,Latvia Lmt Mobile,0.0529,Decrease,1st June 2013
3712557,Latvia Lmt Mobile,0.0529,Decrease,1st June 2013
3712558,Latvia Lmt Mobile,0.0529,Decrease,1st June 2013
3712559,Latvia Lmt Mobile,0.0529,Decrease,1st June 2013
371256,Latvia Lmt Mobile,0.0529,Decrease,1st June 2013
371261,Latvia Lmt Mobile,0.0529,Decrease,1st June 2013
371262,Latvia Lmt Mobile,0.0529,Decrease,1st June 2013
371263,Latvia Lmt Mobile,0.0529,Decrease,1st June 2013
371264,Latvia Lmt Mobile,0.0529,Decrease,1st June 2013
371265,Latvia Lmt Mobile,0.0529,Decrease,1st June 2013
371266,Latvia Lmt Mobile,0.0529,Decrease,1st June 2013
371278,Latvia Lmt Mobile,0.0529,Decrease,1st June 2013
371283,Latvia Lmt Mobile,0.0529,Decrease,1st June 2013
3712849,Latvia Lmt Mobile,0.0529,Decrease,1st June 2013
371286,Latvia Lmt Mobile,0.0529,Decrease,1st June 2013
371287,Latvia Lmt Mobile,0.0529,Decrease,1st June 2013
371291,Latvia Lmt Mobile,0.0529,Decrease,1st June 2013
371292,Latvia Lmt Mobile,0.0529,Decrease,1st June 2013
371293,Latvia Lmt Mobile,0.0529,Decrease,1st June 2013
371294,Latvia Lmt Mobile,0.0529,Decrease,1st June 2013
3712289,Latvia Mobile,0.5343,Increase,8th June 2013
371201,Latvia Mobile,0.5343,Decrease,1st June 2013
3712094,Latvia Mobile,0.5343,Decrease,1st June 2013
3712098,Latvia Mobile,0.5343,Decrease,1st June 2013
3712270,Latvia Mobile,0.5343,Decrease,1st June 2013
3712279,Latvia Mobile,0.5343,Decrease,1st June 2013
3712285,Latvia Mobile,0.5343,Decrease,1st June 2013
371230,Latvia Mobile,0.5343,Decrease,1st June 2013
371231,Latvia Mobile,0.5343,Decrease,1st June 2013
371232,Latvia Mobile,0.5343,Decrease,1st June 2013
371233,Latvia Mobile,0.5343,Decrease,1st June 2013
371234,Latvia Mobile,0.5343,Decrease,1st June 2013
3712801,Latvia Mobile,0.5343,Decrease,1st June 2013
37168510,Latvia Mobile,0.5343,Decrease,1st June 2013
37168535,Latvia Mobile,0.5343,Decrease,1st June 2013
371785170,Latvia Mobile,0.5343,Decrease,1st June 2013
371785171,Latvia Mobile,0.5343,Decrease,1st June 2013
371785172,Latvia Mobile,0.5343,Decrease,1st June 2013
371785173,Latvia Mobile,0.5343,Decrease,1st June 2013
371785174,Latvia Mobile,0.5343,Decrease,1st June 2013
37178520,Latvia Mobile,0.5343,Decrease,1st June 2013
37178601,Latvia Mobile,0.5343,Decrease,1st June 2013
37178602,Latvia Mobile,0.5343,Decrease,1st June 2013
37178664,Latvia Mobile,0.5343,Decrease,1st June 2013
37178666,Latvia Mobile,0.5343,Decrease,1st June 2013
37178668,Latvia Mobile,0.5343,Decrease,1st June 2013
37178710,Latvia Mobile,0.5343,Decrease,1st June 2013
37178711,Latvia Mobile,0.5343,Decrease,1st June 2013
37178712,Latvia Mobile,0.5343,Decrease,1st June 2013
37178713,Latvia Mobile,0.5343,Decrease,1st June 2013
37178755,Latvia Mobile,0.5343,Decrease,1st June 2013
37178770,Latvia Mobile,0.5343,Decrease,1st June 2013
37178773,Latvia Mobile,0.5343,Decrease,1st June 2013
37178778,Latvia Mobile,0.5343,Decrease,1st June 2013
37178816,Latvia Mobile,0.5343,Decrease,1st June 2013
37178817,Latvia Mobile,0.5343,Decrease,1st June 2013
37178820,Latvia Mobile,0.5343,Decrease,1st June 2013
37178821,Latvia Mobile,0.5343,Decrease,1st June 2013
37178890,Latvia Mobile,0.5343,Decrease,1st June 2013
37178891,Latvia Mobile,0.5343,Decrease,1st June 2013
37178892,Latvia Mobile,0.5343,Decrease,1st June 2013
37178893,Latvia Mobile,0.5343,Decrease,1st June 2013
37180401,Latvia Mobile,0.5343,Decrease,1st June 2013
37180402,Latvia Mobile,0.5343,Decrease,1st June 2013
37181111,Latvia Mobile,0.5343,Decrease,1st June 2013
37181112,Latvia Mobile,0.5343,Decrease,1st June 2013
37181900,Latvia Mobile,0.5343,Decrease,1st June 2013
37181901,Latvia Mobile,0.5343,Decrease,1st June 2013
37190303,Latvia Mobile,0.5343,Decrease,1st June 2013
37190304,Latvia Mobile,0.5343,Decrease,1st June 2013
37190308,Latvia Mobile,0.5343,Decrease,1st June 2013
37190309,Latvia Mobile,0.5343,Decrease,1st June 2013
3712089,Latvia Mobile,0.5343,Decrease,1st June 2013
3712090,Latvia Mobile,0.5343,Decrease,1st June 2013
3712091,Latvia Mobile,0.5343,Decrease,1st June 2013
3712099,Latvia Mobile,0.5343,Decrease,1st June 2013
37121,Latvia Mobile,0.5343,Decrease,1st June 2013
371222,Latvia Mobile,0.5343,Decrease,1st June 2013
3712278,Latvia Mobile,0.5343,Decrease,1st June 2013
3712499,Latvia Mobile,0.5343,Decrease,1st June 2013
3712501,Latvia Mobile,0.5343,Decrease,1st June 2013
3712502,Latvia Mobile,0.5343,Decrease,1st June 2013
3712580,Latvia Mobile,0.5343,Decrease,1st June 2013
3712581,Latvia Mobile,0.5343,Decrease,1st June 2013
3712582,Latvia Mobile,0.5343,Decrease,1st June 2013
3712583,Latvia Mobile,0.5343,Decrease,1st June 2013
3712584,Latvia Mobile,0.5343,Decrease,1st June 2013
3712589,Latvia Mobile,0.5343,Decrease,1st June 2013
3712722,Latvia Mobile,0.5343,Decrease,1st June 2013
3712723,Latvia Mobile,0.5343,Decrease,1st June 2013
3712724,Latvia Mobile,0.5343,Decrease,1st June 2013
3712725,Latvia Mobile,0.5343,Decrease,1st June 2013
3712726,Latvia Mobile,0.5343,Decrease,1st June 2013
3712727,Latvia Mobile,0.5343,Decrease,1st June 2013
3712777,Latvia Mobile,0.5343,Decrease,1st June 2013
3712794,Latvia Mobile,0.5343,Decrease,1st June 2013
3712795,Latvia Mobile,0.5343,Decrease,1st June 2013
3712796,Latvia Mobile,0.5343,Decrease,1st June 2013
3712797,Latvia Mobile,0.5343,Decrease,1st June 2013
3712798,Latvia Mobile,0.5343,Decrease,1st June 2013
3712800,Latvia Mobile,0.5343,Decrease,1st June 2013
3712850,Latvia Mobile,0.5343,Decrease,1st June 2013
37168509,Latvia Mobile,0.5343,Decrease,1st June 2013
37178501,Latvia Mobile,0.5343,Decrease,1st June 2013
37178502,Latvia Mobile,0.5343,Decrease,1st June 2013
37178504,Latvia Mobile,0.5343,Decrease,1st June 2013
37178505,Latvia Mobile,0.5343,Decrease,1st June 2013
37178509,Latvia Mobile,0.5343,Decrease,1st June 2013
37178510,Latvia Mobile,0.5343,Decrease,1st June 2013
37178519,Latvia Mobile,0.5343,Decrease,1st June 2013
37178521,Latvia Mobile,0.5343,Decrease,1st June 2013
37178535,Latvia Mobile,0.5343,Decrease,1st June 2013
37178536,Latvia Mobile,0.5343,Decrease,1st June 2013
37178540,Latvia Mobile,0.5343,Decrease,1st June 2013
37178541,Latvia Mobile,0.5343,Decrease,1st June 2013
37178580,Latvia Mobile,0.5343,Decrease,1st June 2013
37178581,Latvia Mobile,0.5343,Decrease,1st June 2013
37178582,Latvia Mobile,0.5343,Decrease,1st June 2013
37178583,Latvia Mobile,0.5343,Decrease,1st June 2013
37178584,Latvia Mobile,0.5343,Decrease,1st June 2013
37178585,Latvia Mobile,0.5343,Decrease,1st June 2013
3717869,Latvia Mobile,0.5343,Decrease,1st June 2013
3717870,Latvia Mobile,0.5343,Decrease,1st June 2013
3717880,Latvia Mobile,0.5343,Decrease,1st June 2013
37178810,Latvia Mobile,0.5343,Decrease,1st June 2013
37178811,Latvia Mobile,0.5343,Decrease,1st June 2013
37178812,Latvia Mobile,0.5343,Decrease,1st June 2013
37178813,Latvia Mobile,0.5343,Decrease,1st June 2013
37178814,Latvia Mobile,0.5343,Decrease,1st June 2013
37178815,Latvia Mobile,0.5343,Decrease,1st June 2013
37178818,Latvia Mobile,0.5343,Decrease,1st June 2013
37178899,Latvia Mobile,0.5343,Decrease,1st June 2013
37178905,Latvia Mobile,0.5343,Decrease,1st June 2013
3717891,Latvia Mobile,0.5343,Decrease,1st June 2013
37178922,Latvia Mobile,0.5343,Decrease,1st June 2013
37178999,Latvia Mobile,0.5343,Decrease,1st June 2013
37180400,Latvia Mobile,0.5343,Decrease,1st June 2013
37180900,Latvia Mobile,0.5343,Decrease,1st June 2013
371810,Latvia Mobile,0.5343,Decrease,1st June 2013
37181809,Latvia Mobile,0.5343,Decrease,1st June 2013
37181820,Latvia Mobile,0.5343,Decrease,1st June 2013
37181821,Latvia Mobile,0.5343,Decrease,1st June 2013
37181822,Latvia Mobile,0.5343,Decrease,1st June 2013
3719010,Latvia Mobile,0.5343,Decrease,1st June 2013
3719060,Latvia Mobile,0.5343,Decrease,1st June 2013
37190700,Latvia Mobile,0.5343,Decrease,1st June 2013
37190907,Latvia Mobile,0.5343,Decrease,1st June 2013
3719099,Latvia Mobile,0.5343,Decrease,1st June 2013
3712095,Latvia Mobile,0.5343,New Code,8th June 2013
3712097,Latvia Mobile,0.5343,New Code,8th June 2013
3712290,Latvia Mobile,0.5343,New Code,8th June 2013
3712291,Latvia Mobile,0.5343,New Code,8th June 2013
